administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.6931471805599453,5.495116942522644,0.6931471805599453,3.1354942159291497,3.4339872044851463,8.153925132007862,0.0014988761237358919,0.014888612493750654,2.8273136219290276,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,True
2.70805020110221,5.344007492465153,0.6931471805599453,0.0,4.02535169073515,8.932740634865914,0.0,0.010939940038334362,0.9555114450274363,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
1.6094379124341003,5.185988181574117,0.0,0.0,3.332204510175204,7.0909098220799835,0.008662373078652657,0.022739486969489426,3.122364924487357,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.499809670330265,7.459338895220296,0.0,0.002995508979798479,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.302585092994046,6.691463202617029,0.0,0.0,3.6375861597263857,7.31986492980897,0.008860628432196559,0.02176149178151269,0.0,Nov,iOS,Safari,North America,Google search,Returning_Visitor,False,False
1.9459101490553132,4.841386965050815,1.3862943611198906,4.716264233493678,3.7376696182833684,7.365812837209472,0.009950330853168083,0.023716526617316044,2.0794415416798357,Mar,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
1.0986122886681098,3.649358695951653,0.0,0.0,3.091042453358316,7.67693714581808,0.027712438566535786,0.028587456851912555,0.0,Nov,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.6094379124341003,4.391357962102766,0.6931471805599453,1.3862943611198906,2.833213344056216,6.807934943699926,0.005385472276337817,0.01587334915629015,0.0,Nov,Android,Internet Explorer,North America,Affiliate marketing,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0986122886681098,2.5649493574615367,0.0,0.06485097231961633,0.0,Feb,MACOS,Safari,Eastern Europe,Newsletter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.18232155679395465,0.18232155679395465,0.0,Aug,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0986122886681098,4.574710978503383,0.0,0.048790164169432,0.0,May,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
1.3862943611198906,4.310799125385514,0.0,0.0,2.5649493574615367,5.111987788356544,0.029752958149347798,0.0639133257436528,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,6.5638555265321274,0.0,0.003992021269537453,0.0,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
1.0986122886681098,3.58351893845611,0.0,0.0,2.6390573296152584,6.338594078203183,0.0,0.014888612493750654,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.9459101490553132,6.077642243349034,0.0,0.039220713153281295,0.0,Dec,MACOS,Safari,Eastern Europe,Affiliate marketing,Returning_Visitor,True,False
1.791759469228055,4.340553386467307,1.6094379124341003,3.7612001156935624,4.718498871295094,8.284251797621916,0.0013990209137073409,0.012916225266546327,1.308332819650179,Dec,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,True,True
1.6094379124341003,4.673762977453703,1.0986122886681098,1.9459101490553132,2.9444389791664403,7.318539548567902,0.0,0.017839918128331,2.9231615807191558,Sep,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.367295829986474,8.148445666243235,0.006478966097709123,0.003992021269537453,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,1.3862943611198906,4.110873864173311,3.2188758248682006,7.531552381407289,0.008662373078652657,0.044973365642731154,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
2.302585092994046,5.69204721843778,1.3862943611198906,5.840641657373398,4.3694478524670215,8.085178748074537,0.013705647056111932,0.0246926125903715,2.2823823856765264,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.9459101490553132,5.517452896464707,0.1238092857262864,0.12133228516752496,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1.3862943611198906,4.1588830833596715,1.6094379124341003,3.9982007016691985,3.258096538021482,7.255591274253665,0.004888034072775961,0.016857117066422903,0.0,May,Windows,Mozilla Firefox,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.174387269895637,8.133293861222633,0.005087039048557106,0.026641930946421175,0.0,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
1.0986122886681098,4.836281906951478,0.6931471805599453,5.438079308923196,5.583496308781699,8.703008637464448,0.0038924147153438387,0.018821754240587758,0.0,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.6931471805599453,3.5553480614894135,0.6931471805599453,2.833213344056216,1.3862943611198906,4.04305126783455,0.018527304613883622,0.039220713153281295,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.8903717578961645,5.739792912179234,0.0,0.020782539182528502,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0986122886681098,2.4849066497880004,0.0,0.048790164169432,0.0,Dec,Windows,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,False,False
1.9459101490553132,5.497168225293202,0.0,0.0,2.70805020110221,6.452048954437226,0.0,0.017839918128331,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
1.9459101490553132,6.08614565795355,0.0,0.0,2.5649493574615367,6.244166900663736,0.0,0.001998002662673056,0.0,May,Android,Google Chrome,Western Europe,Google search,New_Visitor,True,False
0.6931471805599453,2.501435951739211,0.0,0.0,2.3978952727983707,5.2832037287379885,0.016562088298978293,0.050693114315518116,0.0,Oct,Android,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.784189633918261,7.2196420401307355,0.005385472276337817,0.017839918128331,3.7727609380946383,Dec,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,True,True
1.0986122886681098,3.044522437723423,0.0,0.0,3.6888794541139363,6.53813982376767,0.0,0.002995508979798479,2.714694743820879,Mar,MACOS,Safari,South America,Google search,New_Visitor,False,True
0.0,0.0,0.0,0.0,1.0986122886681098,3.5553480614894135,0.0,0.09531017980432487,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.1972245773362196,6.152732694704104,0.0,0.028587456851912555,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.6094379124341003,4.930653283302849,0.0,0.0,4.127134385045092,8.187021067343505,0.004688989486131543,0.019802627296179712,0.0,Oct,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
2.1972245773362196,4.980748660117092,0.0,0.0,4.465908118654584,7.808729306744399,0.0,0.005982071677547464,3.2228678461377385,Dec,Windows,Google Chrome,Asia,Youtube channel,New_Visitor,True,True
2.3978952727983707,4.771108263531522,0.0,0.0,4.844187086458591,8.638879709672837,0.013113639145383105,0.020782539182528502,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0986122886681098,3.1354942159291497,0.1397619423751587,0.16211884947643518,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.04305126783455,6.880384082186005,0.016168581161583706,0.04974209189481407,0.0,Aug,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.302585092994046,6.966024187106113,0.07362213987061368,0.10526051065749295,0.0,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,1.0986122886681098,4.23410650459726,2.6390573296152584,7.268920128193722,0.02195716735204214,0.05354076692802982,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1.6094379124341003,5.2870036066477635,0.0,0.0,2.995732273553991,5.924255797414532,0.0,0.006975613736425242,0.0,June,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.833213344056216,6.520621127558696,0.0,0.011928570865273802,3.9160150266976834,May,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.833213344056216,5.420534999272286,0.0,0.019802627296179712,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
1.0986122886681098,3.4011973816621555,0.0,0.0,2.1972245773362196,6.135564891081739,0.0,0.032467190137501496,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
1.9459101490553132,3.5068078661751643,0.0,0.0,1.0986122886681098,4.532599493153256,0.0,0.06485097231961633,0.0,Mar,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.6931471805599453,4.1666652238017265,0.0,0.0,2.4849066497880004,6.0844994130751715,0.0,0.019802627296179712,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
2.302585092994046,5.830415125589567,0.0,0.0,3.9318256327243257,6.2324480165505225,0.020292703267762432,0.03149866705937099,0.0,Mar,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.3978952727983707,5.4116460518550396,0.0,0.014888612493750654,3.784189633918261,Nov,Windows,Microsoft Edge,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.6931471805599453,2.302585092994046,4.532599493153256,8.25582842728183,0.013607003406216902,0.027615167032973367,0.0,Nov,Android,Internet Explorer,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.9444389791664403,5.442417710521793,0.019116117192230053,0.023716526617316044,0.0,May,Windows,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,Nov,Android,Google Chrome,North America,Instagram ads,New_Visitor,False,False
0.0,0.0,1.0986122886681098,3.295836866004329,2.8903717578961645,6.035481432524756,0.0,0.0246926125903715,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,5.318119993844216,0.0,0.039220713153281295,0.0,Nov,iOS,Safari,North America,Google search,Returning_Visitor,False,False
1.3862943611198906,4.0266187448258375,1.6094379124341003,4.330733340286331,3.6375861597263857,7.795234929002173,0.017446913603720644,0.03149866705937099,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0794415416798357,5.963579343618446,0.0,0.06485097231961633,0.0,Mar,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.5649493574615367,5.924255797414532,0.0,0.019802627296179712,3.7328963395307104,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.302585092994046,5.5093883366279774,0.07232066157962612,0.0295588022415444,0.0,Nov,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.258096538021482,6.949856455000773,0.02878180142545205,0.05259245011917058,0.0,Mar,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,True,False
2.302585092994046,5.499478205642897,0.0,0.0,3.912023005428146,7.80954132465341,0.0022973590486834897,0.010939940038334362,2.028148247292285,Oct,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.4849066497880004,6.22455842927536,0.03004412134837667,0.03536714383729131,0.0,Mar,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.1972245773362196,5.916202062607435,0.07696104113612832,0.09531017980432487,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1780538303479458,6.756932389247553,0.006280237957150484,0.025667746748577788,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.4011973816621555,5.673323267171493,0.019802627296179712,0.05259245011917058,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,6.51025834052315,0.06616220225366876,0.09531017980432487,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,True
1.6094379124341003,5.180659323079804,1.0986122886681098,4.61512051684126,3.091042453358316,6.368187186350492,0.0,0.003992021269537453,3.735285826928092,Nov,Windows,Google Chrome,South America,Google search,New_Visitor,True,True
0.0,0.0,0.0,0.0,1.9459101490553132,5.5093883366279774,0.0,0.07696104113612832,0.0,Mar,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
1.3862943611198906,2.9231615807191558,0.6931471805599453,4.291828366755733,3.970291913552122,7.803435056952168,0.0,0.007968169649176874,0.0,Aug,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.6931471805599453,4.465908118654584,0.0,0.0,1.6094379124341003,3.7612001156935624,0.057230633454271714,0.05826890812397577,0.0,May,Android,Google Chrome,North America,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.6390573296152584,6.025865973825314,0.0,0.020782539182528502,0.0,Nov,MACOS,Safari,Western Europe,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.367295829986474,6.583409222158765,0.019214218923804288,0.028587456851912555,0.0,Mar,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,True,False
0.6931471805599453,4.30406509320417,0.0,0.0,2.995732273553991,6.2422232654551655,0.0,0.002995508979798479,0.0,Mar,Android,Internet Explorer,Southern Africa,Google search,Returning_Visitor,False,False
1.0986122886681098,5.313205979041787,1.0986122886681098,4.553876891600541,4.1588830833596715,7.693025748417888,0.0,0.013902905168991422,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
2.1972245773362196,5.239628370199357,0.6931471805599453,4.532599493153256,4.007333185232471,8.355144739461839,0.0,0.008959741371471902,3.2308043957334744,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
1.791759469228055,4.860199926164623,1.3862943611198906,5.170483995038151,2.772588722239781,5.814130531825066,0.039220713153281295,0.05638033343610764,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0794415416798357,4.553876891600541,0.06456977064930008,0.10526051065749295,0.0,Nov,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,True,False
1.3862943611198906,4.067315889834181,0.0,0.0,2.0794415416798357,5.0689042022202315,0.0,0.014888612493750654,0.0,Oct,Windows,Mozilla Firefox,Western Europe,Instagram Page,New_Visitor,False,False
1.0986122886681098,3.9889840465642745,0.6931471805599453,3.449987545831587,3.1354942159291497,8.097730573664219,0.0,0.013902905168991422,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.0986122886681098,4.0943445622221,0.0,0.0,3.1354942159291497,7.52294091807237,0.0,0.039220713153281295,0.0,May,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,5.4510384535657,0.0,0.016857117066422903,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,5.332718793265369,0.0,0.09531017980432487,0.0,Dec,MACOS,Safari,North America,Youtube channel,New_Visitor,True,False
1.6094379124341003,3.7358823077092724,1.0986122886681098,2.424802725718295,1.9459101490553132,6.12029741895095,0.0,0.048790164169432,0.0,Jul,Windows,Microsoft Edge,Western Europe,Google search,New_Visitor,False,False
1.6094379124341003,4.244917420701475,1.791759469228055,5.683579767338681,3.8501476017100584,7.414572881350589,0.023716526617316044,0.0344014267173324,2.4765384001174837,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,True
0.6931471805599453,3.5881378844045706,1.6094379124341003,5.508375678313591,2.1972245773362196,1.9459101490553132,0.0,0.004987541511039074,0.0,Sep,Windows,Safari,Southern Africa,Instagram Page,New_Visitor,False,False
0.6931471805599453,0.0,0.0,0.0,2.1972245773362196,6.07073772800249,0.0,0.010939940038334362,0.0,Dec,iOS,Google Chrome,Northern Africa,Youtube channel,New_Visitor,True,False
1.3862943611198906,4.979946965519954,0.0,0.0,2.772588722239781,5.720311776607412,0.039220713153281295,0.03052920503482287,0.0,May,Android,Google Chrome,South America,DuckDuckGo search,Returning_Visitor,False,False
1.791759469228055,5.859054897094901,1.6094379124341003,6.711131937477322,4.6443908991413725,8.176672771948455,0.018821754240587758,0.025667746748577788,2.302585092994046,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
0.0,0.0,0.6931471805599453,3.6888794541139363,3.5263605246161616,6.38856140554563,0.009950330853168083,0.023716526617316044,0.0,Nov,iOS,Safari,South America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.4965075614664802,6.320768294250582,0.03478782548566393,0.055434706888100586,0.0,May,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
1.9459101490553132,5.800606659291741,0.0,0.0,3.091042453358316,7.897668150726906,0.028198654358678778,0.06297479916138844,0.0,May,Android,Google Chrome,Oceania,Facebook ads,Returning_Visitor,True,False
0.0,0.0,1.0986122886681098,4.665324108807838,2.772588722239781,7.1569563646156364,0.0,0.010939940038334362,3.493472657771326,Jul,Windows,Google Chrome,South America,Bing search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.4011973816621555,6.883462586413092,0.0,0.026641930946421175,0.0,Nov,Windows,Google Chrome,Africa,Google search,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.9889840465642745,7.655390644826152,0.0,0.003992021269537453,0.0,Sep,Android,Google Chrome,North America,Google search,New_Visitor,True,True
0.0,0.0,0.0,0.0,3.6375861597263857,6.86171134048073,0.015282623531156904,0.017839918128331,2.341805806147327,Oct,MACOS,Safari,North America,Instagram ads,Returning_Visitor,True,False
2.6390573296152584,5.696473943957407,1.0986122886681098,5.212214667494625,4.406719247264253,7.793999089503996,0.004888034072775961,0.01587334915629015,0.0,Sep,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
1.0986122886681098,4.820281565605037,0.0,0.0,3.784189633918261,7.563719668414366,0.004688989486131543,0.006975613736425242,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.18232155679395465,0.18232155679395465,0.0,May,Windows,Android,North America,Facebook ads,Returning_Visitor,False,False
1.6094379124341003,4.695924549256556,0.0,0.0,2.70805020110221,5.733341276897746,0.0,0.012916225266546327,0.0,Sep,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,False,False
2.1972245773362196,5.136778349132497,2.0794415416798357,5.87493073085203,2.995732273553991,5.564520407322694,0.0,0.005982071677547464,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,True,False
2.1972245773362196,6.789643439313139,0.0,0.0,3.713572066704308,6.775366090936392,0.0,0.003992021269537453,2.3702437414678603,May,iOS,Microsoft Edge,Western Europe,Google search,New_Visitor,True,True
0.0,0.0,0.6931471805599453,5.267858159063328,4.02535169073515,7.285506548522785,0.023716526617316044,0.06015392281974709,0.0,June,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
1.0986122886681098,2.70805020110221,0.0,0.0,2.4849066497880004,6.118097198041348,0.0,0.006975613736425242,0.0,Mar,Windows,Opera,North America,Instagram ads,Returning_Visitor,False,False
2.0794415416798357,5.2475878232229904,1.0986122886681098,5.072043922224899,2.833213344056216,5.2832037287379885,0.0,0.017839918128331,0.0,Sep,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.6375861597263857,6.1463292576688975,0.00786895837869518,0.0295588022415444,0.0,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,True,False
2.302585092994046,5.059519450038799,0.0,0.0,5.093750200806762,8.942983665985647,0.0,0.008959741371471902,3.4111477125153233,Dec,Windows,Mozilla Firefox,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,5.049856007249537,0.0,0.048790164169432,0.0,Mar,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.5649493574615367,6.977281341630747,0.0,0.05826890812397577,0.0,Mar,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.70805020110221,5.501258210544727,0.0246926125903715,0.032467190137501496,0.0,May,MACOS,Safari,Eastern Europe,Bing search,New_Visitor,False,False
0.0,0.0,0.6931471805599453,0.0,2.1972245773362196,5.455321115357702,0.02185933435289352,0.07232066157962612,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,5.5909869805108565,0.02527780718426854,0.04401688541677433,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
2.1972245773362196,4.642787049238371,0.0,0.0,3.367295829986474,7.1569563646156364,0.0,0.004987541511039074,0.0,May,Windows,Opera,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0794415416798357,4.7535901911063645,0.0,0.07232066157962612,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.3862943611198906,4.324132656254979,0.0,0.0,3.6888794541139363,7.205635176410364,0.0,0.01587334915629015,2.3608540011180215,Dec,Windows,Mozilla Firefox,Eastern Europe,Youtube ads,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.772588722239781,5.049856007249537,0.0,0.013902905168991422,0.0,Mar,Windows,Microsoft Edge,North America,Tik Tok ads,Returning_Visitor,False,False
1.3862943611198906,4.143928062410929,0.6931471805599453,0.0,1.791759469228055,5.293304824724492,0.0,0.048790164169432,0.0,Sep,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6390573296152584,7.074963197966044,0.01626697246387197,0.04401688541677433,0.0,May,Windows,Microsoft Edge,South America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.833213344056216,5.53338948872752,0.018036362486098582,0.01587334915629015,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0794415416798357,5.204006687076795,0.0,0.022739486969489426,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.1972245773362196,5.4988062272974405,0.0,0.0,4.927253685157205,8.820108644508608,0.0034938892542557796,0.023716526617316044,0.0,Sep,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,0.0,June,MACOS,Samsung Internet,Africa,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.3862943611198906,4.174387269895637,0.0,0.06485097231961633,0.0,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
1.0986122886681098,3.8501476017100584,0.0,0.0,3.1354942159291497,5.814130531825066,0.0,0.03633192924739028,3.6082115510464816,May,iOS,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,2.1972245773362196,4.919980925828125,0.17889903999262471,0.15871169115482087,0.0,Aug,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.6931471805599453,6.9824123225828245,0.0,0.0,5.3706380281276624,8.870522545103873,0.005484930230569685,0.025667746748577788,0.0,Nov,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,True,False
0.6931471805599453,4.051784947803305,0.0,0.0,3.871201010907891,6.919683849847411,0.008265744417032619,0.027615167032973367,0.0,Aug,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.0986122886681098,5.872117789475416,0.0,0.0,2.9444389791664403,6.263398262591624,0.0,0.012916225266546327,0.0,Mar,MACOS,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
2.0794415416798357,5.075798620002669,0.0,0.0,3.6635616461296463,7.944846711001996,0.0,0.017839918128331,0.0,Mar,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0986122886681098,3.9318256327243257,0.09531017980432487,0.11332868530700317,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
1.3862943611198906,3.9454577815143836,0.0,0.0,1.6094379124341003,3.4657359027997265,0.0,0.048790164169432,0.0,Oct,Windows,Opera,Africa,Instagram ads,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.791759469228055,3.8066624897703196,0.09230567078402613,0.11332868530700317,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.3978952727983707,5.4638318050256105,0.0,0.0246926125903715,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.9459101490553132,5.135798437050262,0.0,0.039220713153281295,0.0,May,Windows,Google Chrome,Oceania,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.6094379124341003,4.04305126783455,0.0,0.028587456851912555,0.0,May,Windows,Microsoft Edge,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.3862943611198906,4.3694478524670215,0.0,0.048790164169432,0.0,May,Android,Google Chrome,North America,Facebook ads,New_Visitor,True,False
0.0,0.0,0.0,0.0,3.6888794541139363,7.637716432664798,0.010742096531902109,0.032467190137501496,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1.791759469228055,4.877992395786591,1.791759469228055,6.004874234017899,3.5263605246161616,7.151485463904735,0.020292703267762432,0.038258712117090345,2.5416019934645457,Jul,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,False
1.3862943611198906,3.2088254890146994,0.0,0.0,2.4849066497880004,6.393590753950631,0.0,0.010939940038334362,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
1.0986122886681098,3.091042453358316,0.0,0.0,2.995732273553991,6.403574197934815,0.0,0.001998002662673056,0.0,May,Windows,Google Chrome,North America,Bing search,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.995732273553991,7.743269700829004,0.007174203748000358,0.025667746748577788,0.0,Nov,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
0.0,0.0,1.0986122886681098,3.2188758248682006,3.5263605246161616,6.493753839851686,0.015184135325039965,0.022739486969489426,0.0,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
1.0986122886681098,4.713127327493184,0.6931471805599453,2.302585092994046,2.6390573296152584,6.045005314036012,0.0,0.007968169649176874,3.0007198150650303,Mar,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
0.0,0.0,0.0,0.0,2.302585092994046,6.648984550024776,0.032757564238172186,0.04974209189481407,0.0,Nov,MACOS,Samsung Internet,North America,Google search,Returning_Visitor,False,False
2.1972245773362196,5.344618445990878,1.3862943611198906,4.1666652238017265,3.58351893845611,7.977968093128549,0.017938145131012995,0.0295588022415444,0.0,Nov,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
